Channel;Region;Selected Month;Call Timestamp;Id;Month;Response Time;% Met or Above SLA;Met SLA;Number of Calls;SLA Difference to Target;SLA Target Tick +ve
Call-Center;Central;True;28/11/2020;17457;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;5/11/2020;7321;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;8/11/2020;21976;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;8/11/2020;21976;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;12/11/2020;29977;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;17/11/2020;9890;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;29/11/2020;18996;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;18/11/2020;26796;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;26/11/2020;2051;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;8/11/2020;21456;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;8/11/2020;21456;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;7/11/2020;26108;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;20/11/2020;12621;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;21/11/2020;23602;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;29/11/2020;796;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;6/11/2020;31137;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;25/11/2020;20156;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;28/11/2020;5317;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;28/11/2020;5317;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;3/11/2020;11687;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;24/11/2020;22668;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;24/11/2020;22668;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;11/11/2020;32304;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;13/11/2020;27752;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;10/11/2020;15000;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;13/11/2020;25981;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;7/11/2020;2261;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;17/11/2020;5265;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;7/11/2020;12745;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;4/11/2020;31083;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;17/11/2020;20102;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;24/11/2020;4835;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;24/11/2020;4835;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;11/11/2020;3425;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;21/11/2020;7764;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;18/11/2020;21383;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;29/11/2020;10913;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;14/11/2020;3175;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;14/11/2020;3175;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;29/11/2020;27567;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;12603;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;8492;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;28/11/2020;15734;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;6/11/2020;7411;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;17/11/2020;13203;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;17/11/2020;13203;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;6/11/2020;10708;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;6/11/2020;10708;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;11/11/2020;15192;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;20/11/2020;7291;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;20/11/2020;7291;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;1/11/2020;20604;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;3/11/2020;7080;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;9858;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;11740;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;21814;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;24/11/2020;20712;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;20350;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;26/11/2020;31331;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;17046;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;11759;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;28/11/2020;12780;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;11/11/2020;30427;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;28/11/2020;19446;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;17/11/2020;6645;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;6/11/2020;9815;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;13/11/2020;22165;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;13/11/2020;28955;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;20/11/2020;20839;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;18/11/2020;17098;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;18/11/2020;17098;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;28/11/2020;28079;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;12/11/2020;10386;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;20/11/2020;25365;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;25/11/2020;14457;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;6/11/2020;7794;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;6/11/2020;7794;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;17/11/2020;29090;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;22/11/2020;6785;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;10/11/2020;26784;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;7/11/2020;19508;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;21/11/2020;28614;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;25/11/2020;17633;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;1/11/2020;7224;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;17/11/2020;30166;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;11/11/2020;10738;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;4/11/2020;17261;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;19/11/2020;16634;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;19/11/2020;16634;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;18/11/2020;25551;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;18/11/2020;25551;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;22/11/2020;28171;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;29/11/2020;11565;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;12/11/2020;32209;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;10/11/2020;14960;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;10/11/2020;14960;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;12/11/2020;28699;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;19/11/2020;17718;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;19/11/2020;17718;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;19/11/2020;6981;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;19/11/2020;6981;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;26/11/2020;18876;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;20/11/2020;13675;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;18/11/2020;13539;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;22/11/2020;24520;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;21/11/2020;25982;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;29/11/2020;15001;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;8/11/2020;21900;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;15/11/2020;26187;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;15/11/2020;26187;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;25/11/2020;12476;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;11/11/2020;28168;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;11/11/2020;28168;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;17187;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;7/11/2020;30383;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;29/11/2020;12754;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;10/11/2020;21920;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;10/11/2020;21920;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;10/11/2020;30898;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;4/11/2020;31794;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;7/11/2020;10033;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;7/11/2020;10033;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;21/11/2020;32588;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;27/11/2020;16750;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;29/11/2020;25712;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;8/11/2020;6967;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;22/11/2020;7548;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;4/11/2020;20251;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;4/11/2020;20251;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;21/11/2020;8377;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;20/11/2020;22238;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;20/11/2020;22238;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;21/11/2020;27099;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;6/11/2020;22581;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;5/11/2020;26281;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;26/11/2020;8306;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;21/11/2020;16174;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;29/11/2020;27155;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;12/11/2020;11634;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;12/11/2020;20623;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;27/11/2020;25180;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;12258;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;22/11/2020;30785;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;3/11/2020;16527;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;26/11/2020;11902;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;28/11/2020;14307;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;29/11/2020;14963;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;21030;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;8/11/2020;13086;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;20/11/2020;28715;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;3/11/2020;12406;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;10/11/2020;28704;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;26/11/2020;27055;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;19/11/2020;23493;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;17/11/2020;22234;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;11/11/2020;17024;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;13/11/2020;7992;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;1/11/2020;13324;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;1/11/2020;27290;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;24/11/2020;9960;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;18/11/2020;21191;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;18/11/2020;21191;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;21/11/2020;25339;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;21/11/2020;25339;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;17/11/2020;30190;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;20/11/2020;30386;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;27/11/2020;15132;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;26/11/2020;24207;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;28/11/2020;26564;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;21/11/2020;22794;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;3/11/2020;19351;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;26/11/2020;8487;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;4/11/2020;8038;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;21/11/2020;9818;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;1/11/2020;33099;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;1/11/2020;33099;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;10/11/2020;32898;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;10/11/2020;32898;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;21/11/2020;21917;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;25/11/2020;26968;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;26/11/2020;9080;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;18/11/2020;31082;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;12/11/2020;17017;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;12/11/2020;17017;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;25/11/2020;20166;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;25/11/2020;20166;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;5/11/2020;15600;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;29/11/2020;12557;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;11/11/2020;31220;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;22/11/2020;31967;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;17/11/2020;8690;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;8/11/2020;21800;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;11/11/2020;23225;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;7/11/2020;18178;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;27/11/2020;29159;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;7/11/2020;22774;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;11/11/2020;24775;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;20/11/2020;17674;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;10/11/2020;16047;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;14/11/2020;19995;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;24/11/2020;26342;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;1/11/2020;12503;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;21/11/2020;31850;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;14/11/2020;31986;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;14/11/2020;31986;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;29/11/2020;10751;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;12/11/2020;23875;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;3/11/2020;19431;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;21371;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;15/11/2020;7887;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;18433;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;12/11/2020;31664;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;12/11/2020;31664;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;10613;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;5/11/2020;29143;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;5/11/2020;18112;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;22/11/2020;11428;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;22409;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;10/11/2020;28597;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;8/11/2020;13861;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;8/11/2020;33024;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;8/11/2020;33024;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;21/11/2020;25807;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;21/11/2020;9234;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;12/11/2020;31166;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;12/11/2020;31166;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;18/11/2020;7351;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;7/11/2020;19455;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;13/11/2020;8460;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;28/11/2020;23717;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;22/11/2020;12805;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;East;True;13/11/2020;13581;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;28/11/2020;11737;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;28/11/2020;6779;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;15/11/2020;10641;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;1/11/2020;20295;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;8/11/2020;7350;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;7/11/2020;11431;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;24/11/2020;24420;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;29/11/2020;22412;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;28/11/2020;31589;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;10/11/2020;25645;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;5/11/2020;20450;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;South;True;8/11/2020;8472;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;13/11/2020;29392;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;25/11/2020;18411;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;25/11/2020;27407;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;10/11/2020;13489;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;27/11/2020;24470;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;3/11/2020;7908;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;3/11/2020;7908;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;19/11/2020;11439;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;28/11/2020;8082;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;West;True;1/11/2020;14311;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;3/11/2020;32370;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;22/11/2020;21389;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;22/11/2020;21389;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;6/11/2020;25984;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;22/11/2020;15003;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;28/11/2020;16621;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;21/11/2020;9148;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;28/11/2020;23550;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;21/11/2020;28386;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;21/11/2020;28386;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;21/11/2020;6910;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;21/11/2020;19418;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;1/11/2020;19804;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;20/11/2020;23716;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;20/11/2020;23716;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;26/11/2020;12735;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;19/11/2020;27453;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;19/11/2020;27453;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;20/11/2020;16472;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;20/11/2020;16472;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;15/11/2020;9715;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;12493;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;12493;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;20/11/2020;9376;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;20/11/2020;9376;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;1/11/2020;21398;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;6/11/2020;30567;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;16869;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;14/11/2020;16869;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;10/11/2020;15011;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;5/11/2020;25453;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;5/11/2020;24184;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;5/11/2020;17927;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;18/11/2020;28908;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;17/11/2020;19746;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;11/11/2020;25187;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;28/11/2020;14206;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;11/11/2020;13473;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;21/11/2020;33059;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;23015;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;25/11/2020;23015;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;6/11/2020;31624;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;8078;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;8078;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;7/11/2020;10368;1/11/2020;Within SLA;100%;1;1;28%;✓
Call-Center;Central;True;1/11/2020;17849;1/11/2020;Within SLA;100%;1;1;28%;✓
